creationDate,startDate,endDate,value
2023-10-13 22:06:51 +0100,2023-10-13 22:06:50 +0100,2023-10-13 22:06:50 +0100,172
2023-10-13 22:06:56 +0100,2023-10-13 22:06:54 +0100,2023-10-13 22:06:54 +0100,172
2023-10-13 22:07:01 +0100,2023-10-13 22:06:56 +0100,2023-10-13 22:06:56 +0100,172
2023-10-13 22:07:06 +0100,2023-10-13 22:07:04 +0100,2023-10-13 22:07:04 +0100,172
2023-10-13 22:07:11 +0100,2023-10-13 22:07:06 +0100,2023-10-13 22:07:06 +0100,172
2023-10-13 22:07:16 +0100,2023-10-13 22:07:14 +0100,2023-10-13 22:07:14 +0100,173
2023-10-13 22:07:21 +0100,2023-10-13 22:07:18 +0100,2023-10-13 22:07:18 +0100,173
2023-10-13 22:07:26 +0100,2023-10-13 22:07:22 +0100,2023-10-13 22:07:22 +0100,172
2023-10-13 22:07:31 +0100,2023-10-13 22:07:30 +0100,2023-10-13 22:07:30 +0100,174
2023-10-13 22:07:36 +0100,2023-10-13 22:07:34 +0100,2023-10-13 22:07:34 +0100,173
2023-10-13 22:07:41 +0100,2023-10-13 22:07:36 +0100,2023-10-13 22:07:36 +0100,172
2023-10-13 22:07:46 +0100,2023-10-13 22:07:45 +0100,2023-10-13 22:07:45 +0100,172
2023-10-13 22:07:51 +0100,2023-10-13 22:07:46 +0100,2023-10-13 22:07:46 +0100,172
2023-10-13 22:07:56 +0100,2023-10-13 22:07:53 +0100,2023-10-13 22:07:53 +0100,172
2023-10-13 22:08:01 +0100,2023-10-13 22:07:56 +0100,2023-10-13 22:07:56 +0100,171
2023-10-13 22:08:06 +0100,2023-10-13 22:08:05 +0100,2023-10-13 22:08:05 +0100,174
2023-10-13 22:08:11 +0100,2023-10-13 22:08:10 +0100,2023-10-13 22:08:10 +0100,175
2023-10-13 22:08:16 +0100,2023-10-13 22:08:12 +0100,2023-10-13 22:08:12 +0100,176
2023-10-13 22:08:21 +0100,2023-10-13 22:08:17 +0100,2023-10-13 22:08:17 +0100,176
2023-10-13 22:08:26 +0100,2023-10-13 22:08:22 +0100,2023-10-13 22:08:22 +0100,176
2023-10-13 22:08:31 +0100,2023-10-13 22:08:29 +0100,2023-10-13 22:08:29 +0100,177
2023-10-13 22:08:36 +0100,2023-10-13 22:08:32 +0100,2023-10-13 22:08:32 +0100,178
2023-10-13 22:08:41 +0100,2023-10-13 22:08:38 +0100,2023-10-13 22:08:38 +0100,179
2023-10-13 22:08:46 +0100,2023-10-13 22:08:41 +0100,2023-10-13 22:08:41 +0100,178
2023-10-13 22:08:51 +0100,2023-10-13 22:08:49 +0100,2023-10-13 22:08:49 +0100,180
2023-10-13 22:09:50 +0100,2023-10-13 22:09:50 +0100,2023-10-13 22:09:50 +0100,148
2023-10-13 22:09:56 +0100,2023-10-13 22:09:54 +0100,2023-10-13 22:09:54 +0100,148
2023-10-13 22:10:01 +0100,2023-10-13 22:09:59 +0100,2023-10-13 22:09:59 +0100,142
2023-10-13 22:10:06 +0100,2023-10-13 22:10:04 +0100,2023-10-13 22:10:04 +0100,137
2023-10-13 22:10:11 +0100,2023-10-13 22:10:09 +0100,2023-10-13 22:10:09 +0100,135
2023-10-13 22:10:16 +0100,2023-10-13 22:10:11 +0100,2023-10-13 22:10:11 +0100,134
2023-10-13 22:10:21 +0100,2023-10-13 22:10:17 +0100,2023-10-13 22:10:17 +0100,128
2023-10-13 22:14:53 +0100,2023-10-13 22:13:52 +0100,2023-10-13 22:13:52 +0100,104.056
2023-10-13 22:14:53 +0100,2023-10-13 22:14:38 +0100,2023-10-13 22:14:38 +0100,103.348
2023-10-13 22:15:27 +0100,2023-10-13 22:11:48 +0100,2023-10-13 22:11:48 +0100,109
2023-10-13 22:21:03 +0100,2023-10-13 22:16:25 +0100,2023-10-13 22:16:25 +0100,105
2023-10-13 22:25:35 +0100,2023-10-13 22:22:41 +0100,2023-10-13 22:22:41 +0100,99
2023-10-13 22:26:11 +0100,2023-10-13 22:26:10 +0100,2023-10-13 22:26:10 +0100,103
2023-10-13 22:27:26 +0100,2023-10-13 22:27:26 +0100,2023-10-13 22:27:26 +0100,99
2023-10-13 22:32:18 +0100,2023-10-13 22:27:28 +0100,2023-10-13 22:27:28 +0100,99
2023-10-13 22:35:56 +0100,2023-10-13 22:31:59 +0100,2023-10-13 22:31:59 +0100,99
2023-10-13 22:40:36 +0100,2023-10-13 22:36:20 +0100,2023-10-13 22:36:20 +0100,99
2023-10-13 22:40:42 +0100,2023-10-13 22:40:41 +0100,2023-10-13 22:40:41 +0100,95
2023-10-13 22:40:47 +0100,2023-10-13 22:40:46 +0100,2023-10-13 22:40:46 +0100,99
2023-10-13 22:40:52 +0100,2023-10-13 22:40:50 +0100,2023-10-13 22:40:50 +0100,100
2023-10-13 22:40:57 +0100,2023-10-13 22:40:53 +0100,2023-10-13 22:40:53 +0100,100
2023-10-13 22:46:07 +0100,2023-10-13 22:44:08 +0100,2023-10-13 22:44:08 +0100,94
2023-10-13 22:50:31 +0100,2023-10-13 22:46:28 +0100,2023-10-13 22:46:28 +0100,99
2023-10-13 22:55:22 +0100,2023-10-13 22:50:25 +0100,2023-10-13 22:50:25 +0100,93
2023-10-13 23:00:32 +0100,2023-10-13 22:55:28 +0100,2023-10-13 22:55:28 +0100,90
2023-10-13 23:03:31 +0100,2023-10-13 23:03:30 +0100,2023-10-13 23:03:30 +0100,126
2023-10-13 23:03:36 +0100,2023-10-13 23:03:34 +0100,2023-10-13 23:03:34 +0100,124
2023-10-13 23:03:41 +0100,2023-10-13 23:03:36 +0100,2023-10-13 23:03:36 +0100,124
2023-10-13 23:03:46 +0100,2023-10-13 23:03:43 +0100,2023-10-13 23:03:43 +0100,124
2023-10-13 23:03:51 +0100,2023-10-13 23:03:46 +0100,2023-10-13 23:03:46 +0100,125
2023-10-13 23:03:56 +0100,2023-10-13 23:03:55 +0100,2023-10-13 23:03:55 +0100,130
2023-10-13 23:04:01 +0100,2023-10-13 23:04:00 +0100,2023-10-13 23:04:00 +0100,130
2023-10-13 23:04:06 +0100,2023-10-13 23:04:02 +0100,2023-10-13 23:04:02 +0100,130
2023-10-13 23:04:11 +0100,2023-10-13 23:04:06 +0100,2023-10-13 23:04:06 +0100,128
2023-10-13 23:04:16 +0100,2023-10-13 23:04:15 +0100,2023-10-13 23:04:15 +0100,123
2023-10-13 23:04:21 +0100,2023-10-13 23:04:17 +0100,2023-10-13 23:04:17 +0100,125
2023-10-13 23:04:26 +0100,2023-10-13 23:04:21 +0100,2023-10-13 23:04:21 +0100,129
2023-10-13 23:04:31 +0100,2023-10-13 23:04:26 +0100,2023-10-13 23:04:26 +0100,132
2023-10-13 23:04:36 +0100,2023-10-13 23:04:32 +0100,2023-10-13 23:04:32 +0100,132
2023-10-13 23:04:41 +0100,2023-10-13 23:04:40 +0100,2023-10-13 23:04:40 +0100,130
2023-10-13 23:04:46 +0100,2023-10-13 23:04:44 +0100,2023-10-13 23:04:44 +0100,129
2023-10-13 23:04:51 +0100,2023-10-13 23:04:47 +0100,2023-10-13 23:04:47 +0100,128
2023-10-13 23:04:56 +0100,2023-10-13 23:04:55 +0100,2023-10-13 23:04:55 +0100,123
2023-10-13 23:05:01 +0100,2023-10-13 23:04:56 +0100,2023-10-13 23:04:56 +0100,124
2023-10-13 23:05:06 +0100,2023-10-13 23:05:02 +0100,2023-10-13 23:05:02 +0100,126
2023-10-13 23:05:11 +0100,2023-10-13 23:05:08 +0100,2023-10-13 23:05:08 +0100,127
2023-10-13 23:05:16 +0100,2023-10-13 23:05:11 +0100,2023-10-13 23:05:11 +0100,125
2023-10-13 23:05:21 +0100,2023-10-13 23:05:18 +0100,2023-10-13 23:05:18 +0100,120
2023-10-13 23:05:26 +0100,2023-10-13 23:05:25 +0100,2023-10-13 23:05:25 +0100,116
2023-10-13 23:05:31 +0100,2023-10-13 23:05:26 +0100,2023-10-13 23:05:26 +0100,116
2023-10-13 23:05:36 +0100,2023-10-13 23:05:34 +0100,2023-10-13 23:05:34 +0100,120
2023-10-13 23:05:41 +0100,2023-10-13 23:05:39 +0100,2023-10-13 23:05:39 +0100,119
2023-10-13 23:05:46 +0100,2023-10-13 23:05:43 +0100,2023-10-13 23:05:43 +0100,118
2023-10-13 23:05:51 +0100,2023-10-13 23:05:47 +0100,2023-10-13 23:05:47 +0100,116
2023-10-13 23:05:56 +0100,2023-10-13 23:05:51 +0100,2023-10-13 23:05:51 +0100,117
2023-10-13 23:06:01 +0100,2023-10-13 23:06:00 +0100,2023-10-13 23:06:00 +0100,118
2023-10-13 23:06:06 +0100,2023-10-13 23:06:05 +0100,2023-10-13 23:06:05 +0100,116
2023-10-13 23:06:11 +0100,2023-10-13 23:06:07 +0100,2023-10-13 23:06:07 +0100,115
2023-10-13 23:06:16 +0100,2023-10-13 23:06:14 +0100,2023-10-13 23:06:14 +0100,118
2023-10-13 23:06:21 +0100,2023-10-13 23:06:16 +0100,2023-10-13 23:06:16 +0100,118
2023-10-13 23:07:53 +0100,2023-10-13 23:00:31 +0100,2023-10-13 23:00:31 +0100,103
2023-10-13 23:10:47 +0100,2023-10-13 23:07:26 +0100,2023-10-13 23:07:26 +0100,110
2023-10-13 23:16:53 +0100,2023-10-13 23:11:20 +0100,2023-10-13 23:11:20 +0100,108
2023-10-13 23:22:06 +0100,2023-10-13 23:16:53 +0100,2023-10-13 23:16:53 +0100,109
2023-10-13 23:25:46 +0100,2023-10-13 23:24:17 +0100,2023-10-13 23:24:17 +0100,113
2023-10-13 23:27:53 +0100,2023-10-13 23:26:51 +0100,2023-10-13 23:26:51 +0100,103.386
2023-10-13 23:31:19 +0100,2023-10-13 23:29:24 +0100,2023-10-13 23:29:24 +0100,101
2023-10-13 23:35:36 +0100,2023-10-13 23:31:01 +0100,2023-10-13 23:31:01 +0100,104
2023-10-13 23:42:02 +0100,2023-10-13 23:35:47 +0100,2023-10-13 23:35:47 +0100,104
2023-10-13 23:46:27 +0100,2023-10-13 23:42:38 +0100,2023-10-13 23:42:38 +0100,85
2023-10-13 23:51:29 +0100,2023-10-13 23:46:24 +0100,2023-10-13 23:46:24 +0100,85
2023-10-13 23:55:50 +0100,2023-10-13 23:50:44 +0100,2023-10-13 23:50:44 +0100,85
2023-10-13 23:56:03 +0100,2023-10-13 23:56:03 +0100,2023-10-13 23:56:03 +0100,79
2023-10-14 00:01:09 +0100,2023-10-13 23:57:32 +0100,2023-10-13 23:57:32 +0100,84
2023-10-14 00:06:01 +0100,2023-10-14 00:03:06 +0100,2023-10-14 00:03:06 +0100,84
2023-10-14 00:11:24 +0100,2023-10-14 00:07:09 +0100,2023-10-14 00:07:09 +0100,84
2023-10-14 00:16:58 +0100,2023-10-14 00:12:48 +0100,2023-10-14 00:12:48 +0100,84
2023-10-14 00:20:30 +0100,2023-10-14 00:15:45 +0100,2023-10-14 00:15:45 +0100,84
2023-10-14 00:25:49 +0100,2023-10-14 00:24:48 +0100,2023-10-14 00:24:48 +0100,84
2023-10-14 00:26:04 +0100,2023-10-14 00:26:03 +0100,2023-10-14 00:26:03 +0100,84
2023-10-14 00:31:01 +0100,2023-10-14 00:26:38 +0100,2023-10-14 00:26:38 +0100,84
2023-10-14 00:36:12 +0100,2023-10-14 00:31:17 +0100,2023-10-14 00:31:17 +0100,79
2023-10-14 00:41:24 +0100,2023-10-14 00:35:22 +0100,2023-10-14 00:35:22 +0100,80
2023-10-14 00:45:45 +0100,2023-10-14 00:42:36 +0100,2023-10-14 00:42:36 +0100,79
2023-10-14 00:51:02 +0100,2023-10-14 00:49:30 +0100,2023-10-14 00:49:30 +0100,80
2023-10-14 00:55:56 +0100,2023-10-14 00:50:39 +0100,2023-10-14 00:50:39 +0100,80
2023-10-14 00:56:04 +0100,2023-10-14 00:56:04 +0100,2023-10-14 00:56:04 +0100,78
2023-10-14 01:01:13 +0100,2023-10-14 00:55:22 +0100,2023-10-14 00:55:22 +0100,79
2023-10-14 01:07:49 +0100,2023-10-14 01:00:28 +0100,2023-10-14 01:00:28 +0100,79
2023-10-14 01:10:27 +0100,2023-10-14 01:08:46 +0100,2023-10-14 01:08:46 +0100,72
2023-10-14 01:15:35 +0100,2023-10-14 01:11:43 +0100,2023-10-14 01:11:43 +0100,72
2023-10-14 01:23:18 +0100,2023-10-14 01:15:31 +0100,2023-10-14 01:15:31 +0100,73
2023-10-14 01:26:06 +0100,2023-10-14 01:26:05 +0100,2023-10-14 01:26:05 +0100,72
2023-10-14 01:26:07 +0100,2023-10-14 01:20:21 +0100,2023-10-14 01:20:21 +0100,74
2023-10-14 01:27:10 +0100,2023-10-14 01:25:51 +0100,2023-10-14 01:25:51 +0100,72.4415
2023-10-14 01:35:13 +0100,2023-10-14 01:28:07 +0100,2023-10-14 01:28:07 +0100,72
2023-10-14 01:38:34 +0100,2023-10-14 01:30:46 +0100,2023-10-14 01:30:46 +0100,73
2023-10-14 01:40:37 +0100,2023-10-14 01:37:05 +0100,2023-10-14 01:37:05 +0100,72
2023-10-14 01:46:26 +0100,2023-10-14 01:43:02 +0100,2023-10-14 01:43:02 +0100,72
2023-10-14 01:54:53 +0100,2023-10-14 01:48:58 +0100,2023-10-14 01:48:58 +0100,72
2023-10-14 01:56:06 +0100,2023-10-14 01:56:06 +0100,2023-10-14 01:56:06 +0100,74
2023-10-14 01:56:07 +0100,2023-10-14 01:51:15 +0100,2023-10-14 01:51:15 +0100,72
2023-10-14 02:00:55 +0100,2023-10-14 01:55:19 +0100,2023-10-14 01:55:19 +0100,73
2023-10-14 02:06:36 +0100,2023-10-14 02:00:44 +0100,2023-10-14 02:00:44 +0100,62
2023-10-14 02:12:11 +0100,2023-10-14 02:06:49 +0100,2023-10-14 02:06:49 +0100,71
2023-10-14 02:18:16 +0100,2023-10-14 02:10:35 +0100,2023-10-14 02:10:35 +0100,72
2023-10-14 02:20:47 +0100,2023-10-14 02:15:18 +0100,2023-10-14 02:15:18 +0100,72
2023-10-14 02:26:07 +0100,2023-10-14 02:26:07 +0100,2023-10-14 02:26:07 +0100,75
2023-10-14 02:27:10 +0100,2023-10-14 02:21:12 +0100,2023-10-14 02:21:12 +0100,72
2023-10-14 02:33:04 +0100,2023-10-14 02:25:18 +0100,2023-10-14 02:25:18 +0100,71
2023-10-14 02:39:14 +0100,2023-10-14 02:30:45 +0100,2023-10-14 02:30:45 +0100,71
2023-10-14 02:44:03 +0100,2023-10-14 02:35:49 +0100,2023-10-14 02:35:49 +0100,66
2023-10-14 02:49:27 +0100,2023-10-14 02:40:33 +0100,2023-10-14 02:40:33 +0100,68
2023-10-14 02:54:55 +0100,2023-10-14 02:46:44 +0100,2023-10-14 02:46:44 +0100,69
2023-10-14 02:55:39 +0100,2023-10-14 02:50:19 +0100,2023-10-14 02:50:19 +0100,71
2023-10-14 02:56:25 +0100,2023-10-14 02:56:25 +0100,2023-10-14 02:56:25 +0100,60
2023-10-14 03:01:05 +0100,2023-10-14 02:56:50 +0100,2023-10-14 02:56:50 +0100,63
2023-10-14 03:07:48 +0100,2023-10-14 03:03:07 +0100,2023-10-14 03:03:07 +0100,67
2023-10-14 03:13:00 +0100,2023-10-14 03:06:34 +0100,2023-10-14 03:06:34 +0100,67
2023-10-14 03:15:44 +0100,2023-10-14 03:11:43 +0100,2023-10-14 03:11:43 +0100,64
2023-10-14 03:20:52 +0100,2023-10-14 03:17:56 +0100,2023-10-14 03:17:56 +0100,64
2023-10-14 03:26:09 +0100,2023-10-14 03:20:21 +0100,2023-10-14 03:20:21 +0100,66
2023-10-14 03:26:09 +0100,2023-10-14 03:25:07 +0100,2023-10-14 03:25:07 +0100,62.5864
2023-10-14 03:26:26 +0100,2023-10-14 03:26:26 +0100,2023-10-14 03:26:26 +0100,64
2023-10-14 03:31:23 +0100,2023-10-14 03:25:52 +0100,2023-10-14 03:25:52 +0100,62
2023-10-14 03:35:36 +0100,2023-10-14 03:34:06 +0100,2023-10-14 03:34:06 +0100,63
2023-10-14 03:41:13 +0100,2023-10-14 03:39:24 +0100,2023-10-14 03:39:24 +0100,59
2023-10-14 03:47:39 +0100,2023-10-14 03:44:08 +0100,2023-10-14 03:44:08 +0100,58
2023-10-14 03:50:25 +0100,2023-10-14 03:46:00 +0100,2023-10-14 03:46:00 +0100,58
2023-10-14 03:56:27 +0100,2023-10-14 03:54:24 +0100,2023-10-14 03:54:24 +0100,63
2023-10-14 03:56:27 +0100,2023-10-14 03:56:26 +0100,2023-10-14 03:56:26 +0100,66
2023-10-14 04:00:49 +0100,2023-10-14 03:55:35 +0100,2023-10-14 03:55:35 +0100,62
2023-10-14 04:05:58 +0100,2023-10-14 04:03:08 +0100,2023-10-14 04:03:08 +0100,63
2023-10-14 04:12:53 +0100,2023-10-14 04:06:19 +0100,2023-10-14 04:06:19 +0100,63
2023-10-14 04:16:50 +0100,2023-10-14 04:10:29 +0100,2023-10-14 04:10:29 +0100,63
2023-10-14 04:20:44 +0100,2023-10-14 04:16:37 +0100,2023-10-14 04:16:37 +0100,63
2023-10-14 04:26:27 +0100,2023-10-14 04:26:27 +0100,2023-10-14 04:26:27 +0100,60
2023-10-14 04:26:28 +0100,2023-10-14 04:24:15 +0100,2023-10-14 04:24:15 +0100,59
2023-10-14 04:30:43 +0100,2023-10-14 04:25:34 +0100,2023-10-14 04:25:34 +0100,59
2023-10-14 04:37:41 +0100,2023-10-14 04:34:17 +0100,2023-10-14 04:34:17 +0100,57
2023-10-14 04:45:51 +0100,2023-10-14 04:38:58 +0100,2023-10-14 04:38:58 +0100,54
2023-10-14 04:45:52 +0100,2023-10-14 04:43:37 +0100,2023-10-14 04:43:37 +0100,54
2023-10-14 04:53:45 +0100,2023-10-14 04:45:19 +0100,2023-10-14 04:45:19 +0100,57
2023-10-14 04:56:38 +0100,2023-10-14 04:56:38 +0100,2023-10-14 04:56:38 +0100,61
2023-10-14 05:03:12 +0100,2023-10-14 04:54:46 +0100,2023-10-14 04:54:46 +0100,59
2023-10-14 05:03:12 +0100,2023-10-14 04:59:32 +0100,2023-10-14 04:59:32 +0100,59
2023-10-14 05:09:35 +0100,2023-10-14 05:00:46 +0100,2023-10-14 05:00:46 +0100,59
2023-10-14 05:13:23 +0100,2023-10-14 05:06:39 +0100,2023-10-14 05:06:39 +0100,53
2023-10-14 05:16:51 +0100,2023-10-14 05:13:34 +0100,2023-10-14 05:13:34 +0100,63
2023-10-14 05:21:19 +0100,2023-10-14 05:19:31 +0100,2023-10-14 05:19:31 +0100,56
2023-10-14 05:25:29 +0100,2023-10-14 05:21:39 +0100,2023-10-14 05:21:39 +0100,69
2023-10-14 05:26:12 +0100,2023-10-14 05:25:10 +0100,2023-10-14 05:25:10 +0100,63.524
2023-10-14 05:26:52 +0100,2023-10-14 05:26:51 +0100,2023-10-14 05:26:51 +0100,64
2023-10-14 05:34:25 +0100,2023-10-14 05:25:35 +0100,2023-10-14 05:25:35 +0100,58
2023-10-14 05:36:11 +0100,2023-10-14 05:32:09 +0100,2023-10-14 05:32:09 +0100,60
2023-10-14 05:41:22 +0100,2023-10-14 05:36:11 +0100,2023-10-14 05:36:11 +0100,56
2023-10-14 05:48:00 +0100,2023-10-14 05:45:03 +0100,2023-10-14 05:45:03 +0100,58
2023-10-14 05:52:03 +0100,2023-10-14 05:46:48 +0100,2023-10-14 05:46:48 +0100,54
2023-10-14 05:56:52 +0100,2023-10-14 05:50:56 +0100,2023-10-14 05:50:56 +0100,54
2023-10-14 05:56:53 +0100,2023-10-14 05:56:52 +0100,2023-10-14 05:56:52 +0100,60
2023-10-14 06:03:45 +0100,2023-10-14 05:57:45 +0100,2023-10-14 05:57:45 +0100,59
2023-10-14 06:05:52 +0100,2023-10-14 06:03:14 +0100,2023-10-14 06:03:14 +0100,63
2023-10-14 06:12:38 +0100,2023-10-14 06:10:13 +0100,2023-10-14 06:10:13 +0100,59
2023-10-14 06:15:28 +0100,2023-10-14 06:11:30 +0100,2023-10-14 06:11:30 +0100,58
2023-10-14 06:20:37 +0100,2023-10-14 06:20:03 +0100,2023-10-14 06:20:03 +0100,59
2023-10-14 06:26:08 +0100,2023-10-14 06:22:12 +0100,2023-10-14 06:22:12 +0100,60
2023-10-14 06:26:48 +0100,2023-10-14 06:26:53 +0100,2023-10-14 06:26:53 +0100,58
2023-10-14 06:31:03 +0100,2023-10-14 06:28:51 +0100,2023-10-14 06:28:51 +0100,60
2023-10-14 06:35:54 +0100,2023-10-14 06:30:22 +0100,2023-10-14 06:30:22 +0100,63
2023-10-14 06:40:59 +0100,2023-10-14 06:36:47 +0100,2023-10-14 06:36:47 +0100,58
2023-10-14 06:46:09 +0100,2023-10-14 06:41:00 +0100,2023-10-14 06:41:00 +0100,62
2023-10-14 06:50:55 +0100,2023-10-14 06:49:00 +0100,2023-10-14 06:49:00 +0100,58
2023-10-14 06:56:54 +0100,2023-10-14 06:56:54 +0100,2023-10-14 06:56:54 +0100,71
2023-10-14 06:56:55 +0100,2023-10-14 06:51:04 +0100,2023-10-14 06:51:04 +0100,58
2023-10-14 07:02:09 +0100,2023-10-14 06:58:21 +0100,2023-10-14 06:58:21 +0100,64
2023-10-14 07:05:55 +0100,2023-10-14 07:01:45 +0100,2023-10-14 07:01:45 +0100,63
2023-10-14 07:10:53 +0100,2023-10-14 07:05:47 +0100,2023-10-14 07:05:47 +0100,64
2023-10-14 07:19:14 +0100,2023-10-14 07:12:13 +0100,2023-10-14 07:12:13 +0100,64
2023-10-14 07:20:37 +0100,2023-10-14 07:18:49 +0100,2023-10-14 07:18:49 +0100,63
2023-10-14 07:25:43 +0100,2023-10-14 07:21:38 +0100,2023-10-14 07:21:38 +0100,63
2023-10-14 07:28:19 +0100,2023-10-14 07:25:11 +0100,2023-10-14 07:25:11 +0100,64.5333
2023-10-14 07:29:08 +0100,2023-10-14 07:29:08 +0100,2023-10-14 07:29:08 +0100,63
2023-10-14 07:35:04 +0100,2023-10-14 07:25:22 +0100,2023-10-14 07:25:22 +0100,63
2023-10-14 07:35:56 +0100,2023-10-14 07:30:19 +0100,2023-10-14 07:30:19 +0100,63
2023-10-14 07:41:15 +0100,2023-10-14 07:39:57 +0100,2023-10-14 07:39:57 +0100,67
2023-10-14 07:45:26 +0100,2023-10-14 07:42:02 +0100,2023-10-14 07:42:02 +0100,66
2023-10-14 07:50:55 +0100,2023-10-14 07:48:06 +0100,2023-10-14 07:48:06 +0100,63
2023-10-14 07:56:39 +0100,2023-10-14 07:53:49 +0100,2023-10-14 07:53:49 +0100,66
2023-10-14 08:01:13 +0100,2023-10-14 07:58:50 +0100,2023-10-14 07:58:50 +0100,71
2023-10-14 08:03:59 +0100,2023-10-14 08:03:59 +0100,2023-10-14 08:03:59 +0100,70
2023-10-14 08:05:45 +0100,2023-10-14 08:00:28 +0100,2023-10-14 08:00:28 +0100,72
2023-10-14 08:11:19 +0100,2023-10-14 08:09:35 +0100,2023-10-14 08:09:35 +0100,64
2023-10-14 08:15:46 +0100,2023-10-14 08:11:09 +0100,2023-10-14 08:11:09 +0100,69
2023-10-14 08:24:20 +0100,2023-10-14 08:15:41 +0100,2023-10-14 08:15:41 +0100,63
2023-10-14 08:26:21 +0100,2023-10-14 08:23:20 +0100,2023-10-14 08:23:20 +0100,96
2023-10-14 08:37:33 +0100,2023-10-14 08:26:17 +0100,2023-10-14 08:26:17 +0100,65
2023-10-14 08:52:41 +0100,2023-10-14 08:37:48 +0100,2023-10-14 08:37:48 +0100,84
2023-10-14 08:57:18 +0100,2023-10-14 08:51:53 +0100,2023-10-14 08:51:53 +0100,84
2023-10-14 09:02:55 +0100,2023-10-14 08:58:02 +0100,2023-10-14 08:58:02 +0100,72
2023-10-14 09:07:56 +0100,2023-10-14 09:00:19 +0100,2023-10-14 09:00:19 +0100,67
2023-10-14 09:10:53 +0100,2023-10-14 09:06:35 +0100,2023-10-14 09:06:35 +0100,66
2023-10-14 09:15:57 +0100,2023-10-14 09:13:31 +0100,2023-10-14 09:13:31 +0100,71
2023-10-14 09:20:43 +0100,2023-10-14 09:15:42 +0100,2023-10-14 09:15:42 +0100,71
2023-10-14 09:26:05 +0100,2023-10-14 09:20:40 +0100,2023-10-14 09:20:40 +0100,77
2023-10-14 09:30:34 +0100,2023-10-14 09:26:17 +0100,2023-10-14 09:26:17 +0100,71
2023-10-14 09:39:59 +0100,2023-10-14 09:30:18 +0100,2023-10-14 09:30:18 +0100,86
2023-10-14 09:42:06 +0100,2023-10-14 09:39:43 +0100,2023-10-14 09:39:43 +0100,66
2023-10-14 09:47:46 +0100,2023-10-14 09:42:19 +0100,2023-10-14 09:42:19 +0100,71
2023-10-14 09:52:59 +0100,2023-10-14 09:46:42 +0100,2023-10-14 09:46:42 +0100,75
2023-10-14 09:58:56 +0100,2023-10-14 09:53:51 +0100,2023-10-14 09:53:51 +0100,67
2023-10-14 10:02:48 +0100,2023-10-14 09:57:27 +0100,2023-10-14 09:57:27 +0100,66
2023-10-14 10:06:28 +0100,2023-10-14 10:02:24 +0100,2023-10-14 10:02:24 +0100,70.9743
2023-10-14 10:06:28 +0100,2023-10-14 10:03:49 +0100,2023-10-14 10:03:49 +0100,68
2023-10-14 10:12:32 +0100,2023-10-14 10:05:23 +0100,2023-10-14 10:05:23 +0100,73
2023-10-14 10:17:52 +0100,2023-10-14 10:13:54 +0100,2023-10-14 10:13:54 +0100,66
2023-10-14 10:22:09 +0100,2023-10-14 10:16:23 +0100,2023-10-14 10:16:23 +0100,64
2023-10-14 10:28:15 +0100,2023-10-14 10:23:15 +0100,2023-10-14 10:23:15 +0100,73
2023-10-14 10:32:22 +0100,2023-10-14 10:26:43 +0100,2023-10-14 10:26:43 +0100,86
2023-10-14 10:49:11 +0100,2023-10-14 10:31:37 +0100,2023-10-14 10:31:37 +0100,76
2023-10-14 10:54:22 +0100,2023-10-14 10:48:28 +0100,2023-10-14 10:48:28 +0100,96
2023-10-14 11:05:04 +0100,2023-10-14 10:52:34 +0100,2023-10-14 10:52:34 +0100,98
2023-10-14 11:05:51 +0100,2023-10-14 11:03:49 +0100,2023-10-14 11:03:49 +0100,86
2023-10-14 11:10:25 +0100,2023-10-14 11:10:11 +0100,2023-10-14 11:10:11 +0100,87
2023-10-14 11:15:26 +0100,2023-10-14 11:15:08 +0100,2023-10-14 11:15:08 +0100,79
2023-10-14 11:20:46 +0100,2023-10-14 11:19:36 +0100,2023-10-14 11:19:36 +0100,79
2023-10-14 11:26:29 +0100,2023-10-14 11:21:48 +0100,2023-10-14 11:21:48 +0100,75
2023-10-14 11:30:31 +0100,2023-10-14 11:30:09 +0100,2023-10-14 11:30:09 +0100,70
2023-10-14 11:35:33 +0100,2023-10-14 11:31:54 +0100,2023-10-14 11:31:54 +0100,73
2023-10-14 11:41:15 +0100,2023-10-14 11:39:26 +0100,2023-10-14 11:39:26 +0100,67
2023-10-14 11:48:17 +0100,2023-10-14 11:42:56 +0100,2023-10-14 11:42:56 +0100,70
2023-10-14 11:50:24 +0100,2023-10-14 11:47:37 +0100,2023-10-14 11:47:37 +0100,70
2023-10-14 11:55:54 +0100,2023-10-14 11:52:42 +0100,2023-10-14 11:52:42 +0100,63
2023-10-14 12:01:04 +0100,2023-10-14 11:55:27 +0100,2023-10-14 11:55:27 +0100,70
2023-10-14 12:06:24 +0100,2023-10-14 12:05:17 +0100,2023-10-14 12:05:17 +0100,66
2023-10-14 12:11:34 +0100,2023-10-14 12:08:28 +0100,2023-10-14 12:08:28 +0100,67
2023-10-14 12:15:53 +0100,2023-10-14 12:15:53 +0100,2023-10-14 12:15:53 +0100,66
2023-10-14 12:15:54 +0100,2023-10-14 12:10:40 +0100,2023-10-14 12:10:40 +0100,64
2023-10-14 12:21:41 +0100,2023-10-14 12:19:26 +0100,2023-10-14 12:19:26 +0100,60
